file_name,url,inference_transcript,audio_duration
STT_GR_0034_1408_4073932_to_4075564,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1408_4073932_to_4075564.wav,དེ་ནས་ཡུན་མོང་པ་སྤང་ཚར་བ་དེ་རེད།  ,1.632
STT_GR_0034_1409_4075852_to_4076556,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1409_4075852_to_4076556.wav,ཨེ།  ,0.704
STT_GR_0034_1410_4076588_to_4078732,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1410_4076588_to_4078732.wav,ཕ་ཡོལ་བོམ་པ་དེ་ཅིག་ཕ་ཕྱིག་རྒྱག་ཆགས་སྡི་ཡོད་རེད།  ,2.144
STT_GR_0034_1411_4079596_to_4082252,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1411_4079596_to_4082252.wav,དེ་རི་ཕ་ཡུལ་ལ་དེ་རི་ྷན་པོ་མེད་པ། ཨམ།  ,2.656
STT_GR_0034_1412_4082668_to_4085644,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1412_4082668_to_4085644.wav,དེ་ནས་སྡིབ་ཚའ་ཐབས་ྱད་མི་རྟག་པ་ཡོད་ད། དེ་ལ་ཚོགས་པ་བསམ་བློང་ཏང་ལ།  ,2.976
STT_GR_0034_1413_4085868_to_4086636,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1413_4085868_to_4086636.wav,དེ་ནྲས་ི་རང་གིས་ ,0.768
STT_GR_0034_1414_4086700_to_4087820,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1414_4086700_to_4087820.wav,ཨེ། ནང་ལ།  ,1.12
STT_GR_0034_1415_4088332_to_4089516,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1415_4088332_to_4089516.wav,གཞིས་ཆགས་ཞེ་དྲག་མེད་པ།  ,1.184
STT_GR_0034_1416_4090028_to_4090988,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1416_4090028_to_4090988.wav,མདོར་ལ་ཚད་དེ་ལ།  ,0.96
STT_GR_0034_1417_4091052_to_4092236,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1417_4091052_to_4092236.wav,ཚེ་ད་རེ་ཆགས་པ་བྱུང་།  ,1.184
STT_GR_0034_1418_4092460_to_4095212,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1418_4092460_to_4095212.wav,ཚེ་དེ་ལ་ཁྱག་པ་བྱུང་སོང་རེད། དེ་ན་དེ་ཚང་མ་སྒོ་བརྒྱབ་ཚར་རེད།  ,2.752
STT_GR_0034_1419_4095788_to_4096524,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1419_4095788_to_4096524.wav,ཚད་དེ།  ,0.736
STT_GR_0034_1420_4096555_to_4099276,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1420_4096555_to_4099276.wav,རྨོ་ལམ་ད་ལྟ་བུ་རེད། དི་ཡང་ན་ཡང་དེ་ས་མོ་སོ་བཏང་ན།  ,2.721
STT_GR_0034_1421_4099692_to_4103340,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1421_4099692_to_4103340.wav,དེའི་ཚད་དང་སྨོན་ལམ་ལྟ་བུ་ཡིན་ནཡང་ གཙོ་བོ་ལས་རྒྱུབ་བྱད་དེ་ལྷ་བ་མེད་པ་རེད་ཟེ།  ,3.648
STT_GR_0034_1422_4103692_to_4106252,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1422_4103692_to_4106252.wav,ལས་རྒྱུ་འབྲས་དེ། ད་རྨོ་ལམ་བལྟ་བ་ཡིན་ན་དེ་ལས་དབ་ག་ ,2.56
STT_GR_0034_1423_4106380_to_4108812,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1423_4106380_to_4108812.wav,བཟམ་པ་དང་ཉེན་གྱིའ་རྫོག་བྱེ་པའི་རབ་པའི་ལུས་ཁག།  ,2.432
STT_GR_0034_1424_4109131_to_4111500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1424_4109131_to_4111500.wav,ལས་སོགས་པ་བསོད་ནམས་གསལ་ཆོད་ག་རེ་བྱེད་དགོས་རེད།  ,2.369
STT_GR_0034_1425_4111595_to_4112140,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1425_4111595_to_4112140.wav,དེ་མེ།  ,0.545
STT_GR_0034_1426_4112203_to_4113292,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1426_4112203_to_4113292.wav,ཉིས་པལ་འཛན།  ,1.089
STT_GR_0034_1427_4113323_to_4114732,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1427_4113323_to_4114732.wav,འདེམས་དད་པ་དེད། རང་གི་ ,1.409
STT_GR_0034_1428_4115564_to_4118444,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1428_4115564_to_4118444.wav,སེ་ལུས་ངག་འཛེབ་ྱོ་མ་དེ། ནང་ཡུན་མིང་པོ་ལ་མཛེད་ཐད་པ།  ,2.88
STT_GR_0034_1429_4118732_to_4120684,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1429_4118732_to_4120684.wav,ཉོན་མོངས་པར་སྐྱིད་པ་ཚར་དེ་འདི་ལེགས།  ,1.952
STT_GR_0034_1430_4120908_to_4121836,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1430_4120908_to_4121836.wav,ཚོ་ཚོར་རྟོག་པའི།  ,0.928
STT_GR_0034_1431_4122156_to_4124268,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1431_4122156_to_4124268.wav,ཤེས་རབ་ཀ་ཡིན་ནས་སོ་སོར་དོགས་པ་ཞི་རབ་དེ་ནས།  ,2.112
STT_GR_0034_1432_4124684_to_4125740,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1432_4124684_to_4125740.wav,དེ་ཉོ་མོང་པ་རེད་དེ།  ,1.056
STT_GR_0034_1433_4125996_to_4126604,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1433_4125996_to_4126604.wav,འོ།  ,0.608
STT_GR_0034_1434_4127276_to_4128428,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1434_4127276_to_4128428.wav,ད་སྒང་ཆིང་སོང་ཅིག ,1.152
STT_GR_0034_1435_4128939_to_4131116,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1435_4128939_to_4131116.wav,ཨོ་དེ་གནས་རུས་བྱེ་རས་གྲོངས་བཟང་བློ་དེ།  ,2.177
STT_GR_0034_1436_4131595_to_4134060,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1436_4131595_to_4134060.wav,ཉོན་མོངས་པ་འཚོ་བ་གྱེས་མ་ཐར་དུ་ཧ་གོ་ལས།  ,2.465
STT_GR_0034_1437_4134124_to_4135468,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1437_4134124_to_4135468.wav,ཨོ་ཅིག་ཉུན་མོང་པ་དེ།  ,1.344
STT_GR_0034_1438_4135627_to_4137163,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1438_4135627_to_4137163.wav,ཨེ། བཅུ་མིན་པ་ཧ་གོ་རེད་དེ།  ,1.536
STT_GR_0034_1439_4137388_to_4139276,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1439_4137388_to_4139276.wav,གྲོར་སོ་། དེ་ནས་ཆམ་ྲོ་དེ་ནས།  ,1.888
STT_GR_0034_1440_4139532_to_4141068,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1440_4139532_to_4141068.wav,དེ་ནང་གི་འདི་གས་དེ་གས་དེ་སང།  ,1.536
STT_GR_0034_1441_4141420_to_4143788,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1441_4141420_to_4143788.wav,ཟག་ཚམ་དེ་སོ་ཁག་ཐམས་ཅད་སེམས་གཙོ་བོ་རེད། དཔེར་ན།  ,2.368
STT_GR_0034_1442_4144268_to_4147276,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1442_4144268_to_4147276.wav,གང་ག་གང་གི་ཆུང་བ་ལ། དེ་གིན་ཤི་ན་གྲོ་བ་འགྱུར་ཡ་དེ་རེད།  ,3.008
STT_GR_0034_1443_4147724_to_4148332,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1443_4147724_to_4148332.wav,དེ་རིང་དེ།  ,0.608
STT_GR_0034_1444_4148652_to_4150892,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1444_4148652_to_4150892.wav,རྣབ་རྟོག་ཆུང་བ་དེ་བསྡད་འདི་ལ།  ,2.24
STT_GR_0034_1445_4151308_to_4154732,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1445_4151308_to_4154732.wav,རླབ་རྟོག་དེ་ཆུང་བ་ཡང་དང་ཡང་དེ་བསྡད་དོག་ན། དེ་བ་དེ་དོ་ཧ་གོ་གི་མ་རེད་དེ།  ,3.424
STT_GR_0034_1446_4154764_to_4157388,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1446_4154764_to_4157388.wav,རྒྱི་མ་དེ་གི་ལས་བསག་པོ་རེད། དེ་ཆེ་རུ་ཆེ་རུ་འགྲོ་དགོས་ཡོད་རེད།  ,2.624
STT_GR_0034_1447_4157707_to_4159692,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1447_4157707_to_4159692.wav,དེ་རིང་ཆིང་མ་དེ་ཟབ་དུ།་ཟབ་འདྲ་བོ་ཡོད་རེད།  ,1.985
STT_GR_0034_1448_4160236_to_4161836,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1448_4160236_to_4161836.wav,སྡེ་མ་ཚ་དེ་གཙ་མ་རྫོགས་ཐབ་ན།  ,1.6
STT_GR_0034_1449_4162156_to_4163500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1449_4162156_to_4163500.wav,རྗེས་མ་ཐ་དི་ཆུང་བ་དེ།  ,1.344
STT_GR_0034_1450_4163532_to_4164236,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1450_4163532_to_4164236.wav,ཚོ་ལེན།  ,0.704
STT_GR_0034_1451_4164555_to_4165484,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1451_4164555_to_4165484.wav,དེ་རི་རང་གིས་འདི།  ,0.929
STT_GR_0034_1452_4166956_to_4167532,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1452_4166956_to_4167532.wav,ད་ད།  ,0.576
STT_GR_0034_1453_4167660_to_4168555,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1453_4167660_to_4168555.wav,ཞེ་རྲབ་འདྲ་རདེ་ནས།  ,0.895
STT_GR_0034_1454_4169291_to_4172268,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1454_4169291_to_4172268.wav,འཚོ་བ་མེད། མི་མང་འདྲབ་དཔེ་ལ་ཞེ་སདྲག་ག་ཞེ་སྡང་ཚོ་བ་དང་མེད་པ།  ,2.977
STT_GR_0034_1455_4172587_to_4174188,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1455_4172587_to_4174188.wav,འཁྲོད་པ་རེད་བྱས། ཧ་གོ་ཚོགས་དུ་ལ།  ,1.601
STT_GR_0034_1456_4174283_to_4176139,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1456_4174283_to_4176139.wav,དེ་རྫོག་མ་རྫོགས་ད་ས་ཚར་བེད་ སྤེལ་བྡད་ར་ད་དང།  ,1.856
STT_GR_0034_1457_4176428_to_4180076,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1457_4176428_to_4180076.wav,ངོ་ས་སྟོང་པ་ཉི་མ་རྟག་པར་སྤྲོ་དགོས་ཀི་རེད། ཨ་ར་ཉི་མ་རྟག་པར་སྦྱར་དགོས་ཀི་རེད། དེ་ན།  ,3.648
STT_GR_0034_1458_4180460_to_4183627,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1458_4180460_to_4183627.wav,བླང་མདོར་རགྱིས་པ་བསྟན་པ་མི་ནག་ཅིག་དེ།  ,3.167
STT_GR_0034_1459_4184011_to_4184844,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1459_4184011_to_4184844.wav,བླང་དོར་དེ།  ,0.833
STT_GR_0034_1460_4185068_to_4188268,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1460_4185068_to_4188268.wav,རྗོད་ྡ་དེ་ལི་ ནག་དོན་ཕྲ་བའི་ཕྲྭ་བ་ཟོ་སོར་རྟོག་པའི་ཞེ་དྲག་དེ།  ,3.2
STT_GR_0034_1461_4188523_to_4191787,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1461_4188523_to_4191787.wav,ལྷག་པ་དང་དེ་རིང་སང་ཚི་དེ་ཚ་ད་ཁང་མཉམས་ལེན་གེ་མེད་ཐབས་ཤེས་པས།  ,3.264
STT_GR_0034_1462_4191819_to_4194091,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1462_4191819_to_4194091.wav,ནང་ཉོ་ཡིན་མོངས་པ་དེ་སྐྱིལ་པ་ཚར་དེ་ཧ་མ་གོ་ལ།  ,2.272
STT_GR_0034_1463_4194476_to_4196620,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1463_4194476_to_4196620.wav,དེ་ནསང་དེ་ཡུན་རིན་པོ་ཕྱགས་འཚོལ་ལ་དེ་ནིང་དེ།  ,2.144
STT_GR_0034_1464_4196684_to_4197420,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1464_4196684_to_4197420.wav,ཨེ།  ,0.736
STT_GR_0034_1465_4197708_to_4199340,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1465_4197708_to_4199340.wav,ཉམས་ལེན་བྱས་ཡིན་པ་ཐོབ་པ་ཆགས་ཀོས་རེད།  ,1.632
STT_GR_0034_1466_4200428_to_4203755,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1466_4200428_to_4203755.wav,ལདེ་བའི་ལ་ཚུལ། ལག་མདར་གྱིད་པ་སྡོམ་པ་མ་ནང་བཞི་ ཕ་ཡོལ་བོམ་པ་རྒྱ་ས་ལ།  ,3.327
STT_GR_0034_1467_4203947_to_4205196,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1467_4203947_to_4205196.wav,ླ་རེ་ཡིན་སོང།  ,1.249
STT_GR_0034_1468_4205964_to_4208620,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1468_4205964_to_4208620.wav,ཕ་ཡར་མ་ཝོ་ལན་ཡུད་མོ་པ་སྤོག་ཡ།  ,2.656
STT_GR_0034_1469_4209164_to_4210668,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1469_4209164_to_4210668.wav,ཉུན་པ་པ་སྤོག་ཡ་དེ།  ,1.504
STT_GR_0034_1470_4211019_to_4212652,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1470_4211019_to_4212652.wav,སོ་སོར་རྟོགས་པ་ཞེ་རབ་ཀི་ ,1.633
STT_GR_0034_1471_4212780_to_4213964,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1471_4212780_to_4213964.wav,ཉུན་པ་རེ་རེ་གི་དེ།  ,1.184
STT_GR_0034_1472_4213996_to_4215884,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1472_4213996_to_4215884.wav,སཀྱི་དམ་ཐད་ད་སྐྱེན་ངུས་ཞེས།  ,1.888
STT_GR_0034_1473_4216204_to_4217516,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1473_4216204_to_4217516.wav,མུ་གཅིག་ལ་དེ་གྲོ།  ,1.312
STT_GR_0034_1474_4217708_to_4218987,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1474_4217708_to_4218987.wav,ཨོ་ད་གྲོར་ས་ཁུང་ཟང་།  ,1.279
STT_GR_0034_1475_4219755_to_4222924,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1475_4219755_to_4222924.wav,ཚུ་ཁཆབ་ལིས་ལུས་མང་པོའི་ངང་ཁྱེང་ཚོགས་ཟོན་ལ་འཚོ་བ་སླེབས་སོང་ཟེ།  ,3.169
STT_GR_0034_1476_4223788_to_4225260,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1476_4223788_to_4225260.wav,ད་ཕར་འགྲོ་།་ད་འགྲོ་ཟོ་གོ་ཚ།  ,1.472
STT_GR_0034_1477_4225388_to_4229548,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1477_4225388_to_4229548.wav,རྩེས་ཆུང་བ་དེ་བྲོ་བ་ཅིག་ྱུ་ན། དེ་ནས་དེ་གླ་དོ་ལ་རྒྱུད་པ་ད་ན་གི་བའེ་རབ་དབོན་པ།  ,4.16
STT_GR_0034_1478_4229867_to_4233548,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1478_4229867_to_4233548.wav,ཨེ། རྒྱ་སྱེད་ལ་ལ་ཡ་ཕེ་ཡོལ་པང་མ་དགོས་པ་ཡུད་ངོ་ཕ་འཕག་པ་ཐབ།  ,3.681
STT_GR_0034_1479_4233804_to_4236076,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1479_4233804_to_4236076.wav,ཨེ། དེ་བྱས་ན་ཡག་པོ་ཡོད་རེད་ཟེ།  ,2.272
STT_GR_0034_1480_4236268_to_4237388,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1480_4236268_to_4237388.wav,ཨེ།  ,1.12
STT_GR_0034_1481_4238059_to_4241132,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1481_4238059_to_4241132.wav,དེ་རིང་དེ་ཡུར་ངུན་སྤངས་པའི་ཡིན་མོང་རིམ་གྱི་འགྲེས་སོང་།  ,3.073
STT_GR_0034_1482_4241612_to_4244460,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1482_4241612_to_4244460.wav,ཨེ། ད་དེ་དག་དེ་ཆགས་སྡང་ཉོ་སྤང་སོང་ན།  ,2.848
STT_GR_0034_1483_4245036_to_4248492,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1483_4245036_to_4248492.wav,ཆུན་མོངས་ཆགས་སྡང་ཉི་སྤང་སུམ་། ཚེ་དེ་གསལ་བོར་ཆགས་གོ་རེད། ཉོན་མོངས་སྤང།  ,3.456
STT_GR_0034_1484_4249260_to_4251980,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1484_4249260_to_4251980.wav,ཨེ། ཡོང་ངས་སྤངས་པའི་ཉོན་མོངས་ཀི་རམ་གྱི་བྲས།  ,2.72
STT_GR_0034_1485_4252972_to_4253900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1485_4252972_to_4253900.wav,ཉུན་མོངས་པ་དེ་ལས།  ,0.928
STT_GR_0034_1486_4254220_to_4256044,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1486_4254220_to_4256044.wav,ཕྱོག་ཐུག་དུ་ཆུང་ནུ་ཐོང་དུ་འགྲོ་དགོས་རེད།  ,1.824
STT_GR_0034_1487_4256396_to_4260844,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1487_4256396_to_4260844.wav,དི་རྒྱུན་དང་ཉོན་མོངས་པ་དེ་མ་གྲོལ་ཁྱོག་ཆེ་རུ་ཆེ་རུ་ཆེ་རུ་འགྲོ་དགོས་རེད། དེ་མ་ཚ་དེ་ཚོག་ཡོད་མ་རེད།  ,4.448
STT_GR_0034_1488_4261196_to_4265964,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1488_4261196_to_4265964.wav,ཞོན་ངས་སྤངས་པའི་ཡུལ་མང་རོད་རྒྱུ་གྲོ། ད་ཡོ་ཚང་མ་ཕ་མ་མ་བྱས་པ་གཅིག་རྒྱག་ཡོད་མ་རེད་ཟེ།  ,4.768
STT_GR_0034_1489_4266059_to_4269996,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_1489_4266059_to_4269996.wav,རྩེ་ལ་ཟ་པ་དང་ཉུས་ྱད་གི་གཞི་བྱས་ན་དེ་རེ་ཟེར་དེ་ལྷོ་ལྷུགས་ཆགས་ཡོང་གི་ཡོད་རེད།  ,3.937
